latitude,longitude,id,additionalInfo_0,advice_for_motorists_1,advice_for_motorists_2,attendingGroups_0,attendingGroups_1,attendingGroups_2,system_record_created_at,description_headline,diversions,duration,encodedPolylines_0_coords,encodedPolylines_0_levels,scheduled_end_time,is_resolved/ended,description_summary,is_impacting_network,incidentKind,is_unverified_report,isMajor,isNewIncident,last_updated_at,mainCategory,advice_for_motorists,scheduled_period_0_closureType,scheduled_period_0_direction,scheduled_period_0_finishTime,scheduled_period_0_fromDay,scheduled_period_0_startTime,scheduled_period_0_toDay,PT_impact,roads_affected_0_conditionTendency,roads_affected_0_crossStreet,roads_affected_0_delay,roads_affected_0_impactedLanes_0_affectedDirection,roads_affected_0_impactedLanes_0_closedLanes,roads_affected_0_impactedLanes_0_description,roads_affected_0_impactedLanes_0_extent,roads_affected_0_impactedLanes_0_numberOfLanes,roads_affected_0_impactedLanes_0_roadType,roads_affected_0_locationQualifier,roads_affected_0_mainStreet,roads_affected_0_quadrant,roads_affected_0_queueLength,roads_affected_0_region,roads_affected_0_secondLocation,roads_affected_0_suburb,roads_affected_0_trafficVolume,speedLimit,scheduled_start_time
152.7354,-31.56486,727230,,,,,Heavy tow truck,,2017-12-02 02:28:59,ACCIDENT B-Double, ,None,,,None,True,ACCIDENT B-Double - THRUMSTER Pacific Hwy near Bago Rd,False,Unplanned,False,False,False,1512150264034,Accident, ,,,,,,, ,,Bago Road,,Northbound,1,Lane 1,Lanes closed,2, ,near,Pacific Highway,,0,REG_NORTH, ,THRUMSTER,,-1,None
147.9783,-33.40737,727261,,,,,RMS,,2017-12-02 11:01:16,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - FORBES Newell Hwy at Condobolin Rd,False,Unplanned,False,False,False,1512173834554,Hazard, ,,,,,,, ,,Condobolin Road,,Both directions, , ,Affected, , ,at,Newell Highway,,0,REG_WEST, ,Forbes,,-1,None
151.01407,-33.79655,727262,,,,,,,2017-12-02 11:07:48,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - NORTH PARRAMATTA James Ruse Dr just past Pennant Hills Rd,False,Unplanned,False,False,False,1512174965711,Accident, ,,,,,,, ,,Pennant Hills Road,,Southbound, , ,Affected, , ,just past,James Ruse Drive,,0,SYD_WEST, ,North Parramatta,,-1,None
150.84212,-33.99844,727264,,,,,,,2017-12-02 11:29:03,TRAFFIC LIGHTS FLASHING YELLOW, ,None,,,None,True,TRAFFIC LIGHTS FLASHING YELLOW - DENHAM COURT Campbelltown Rd at Hume Mwy Off-ramp,False,Unplanned,False,False,False,1512187423852,Traffic lights flashing yellow, ,,,,,,, ,,Hume Motorway Off-ramp,,,,,,,,at,Campbelltown Road,,0,SYD_SOUTH, ,Denham Court,,-1,None
148.72925,-33.28841,727263,,,,,RMS,,2017-12-02 11:15:34,HAZARD Fallen tree branches, ,None,,,None,True,HAZARD Fallen tree branches - FORBES The Escort Way at Bridge St,False,Unplanned,False,False,False,1512174693479,Hazard, ,,,,,,, ,,Bridge Street,,Both directions, , ,Affected, , ,at,The Escort Way,,0,REG_WEST, ,Forbes,,-1,None
148.12389,-33.2108,727265,,,,,,,2017-12-02 11:40:00,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - TICHBORNE Newell Hwy at 10km South Of Parkes,False,Unplanned,False,False,False,1512182603747,Accident, ,,,,,,, ,,10km South Of Parkes,,Southbound, , ,Affected, , ,at,Newell Highway,,0,REG_WEST, ,Tichborne,,-1,None
148.67369,-34.32214,727266,,,,,RMS,,2017-12-02 11:45:10,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - BOOROWA Lachlan Valley Way at 20km north of Boorowa,False,Unplanned,False,False,False,1512188259346,Hazard, ,,,,,,, ,,20km north of Boorowa,,Both directions, , ,Affected, , ,at,Lachlan Valley Way,,0,REG_SOUTH, ,Boorowa,,-1,None
148.20435,-33.14254,727274,,,,,,,2017-12-02 12:18:19,"ACCIDENT Truck, Car", ,None,,,None,True,"ACCIDENT Truck, Car - PARKES Henry Parkes Way at Tanks Rd",False,Unplanned,False,False,False,1512178865599,Accident, ,,,,,,, ,,Tanks Road,,Both directions, , ,Affected, , ,at,Henry Parkes Way,,0,REG_WEST, ,Parkes,,-1,None
148.71608,-34.03365,727269,,,,,RMS,,2017-12-02 12:05:55,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - COWRA Lachlan Valley Way at 25km south of Cowra,False,Unplanned,False,False,False,1512183088527,Hazard, ,,,,,,, ,,25km south of Cowra,,Both directions, , ,Affected, , ,at,Lachlan Valley Way,,0,REG_WEST, ,Cowra,,-1,None
148.74882,-33.81534,727273,,,,,RMS,,2017-12-02 12:14:17,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - COWRA Mid Western Hwy at Porters Mount Rd,False,Unplanned,False,False,False,1512182281643,Hazard,Traffic is being held on site for a short time while the trees are removed from the roadway.<br/>,,,,,,, ,,Porters Mount Road,,Both directions, , ,Closed, ,Road,at,Mid Western Highway,,0,REG_WEST, ,Cowra,,-1,None
151.19008,-33.90799,727272,,,,,Motorway crew,,2017-12-02 12:13:31,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - ALEXANDRIA Sydney Park Rd approaching Euston Rd,False,Unplanned,False,False,False,1512177937426,Accident, ,,,,,,, ,,Euston Road, ,Eastbound, , ,Affected, , ,approaching,Sydney Park Road,,-1,SYD_MET, ,Alexandria,Heavy,-1,None
148.68602,-33.30251,727276,,,,,Local council,,2017-12-02 12:24:56,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - CUDAL The Escort Way at Bowens Lane,False,Unplanned,False,False,False,1512180141350,Hazard, ,,,,,,, ,,Bowens Lane,,Both directions, , ,Affected, , ,at,The Escort Way,,0,REG_WEST, ,Cudal,,-1,None
148.6977,-33.77776,727275,,,,,,,2017-12-02 12:23:27,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - COWRA Canowindra Rd at Mckenny Lane,False,Unplanned,False,False,False,1512186124856,Hazard, ,,,,,,, ,,Mckenny Lane,,Northbound, , ,Affected, , ,at,Canowindra Road,,0,REG_WEST, ,Cowra,,-1,None
146.45149,-31.54951,727277,,,,,,,2017-12-02 12:47:39,ACCIDENT Car rollered over, ,None,,,None,True,ACCIDENT Car rollered over - HERMIDALE Barrier Hwy - 10km west of Hermidale towards Cobar,False,Unplanned,False,False,False,1512182794190,Accident, ,,,,,,, ,,10km west of Hermidale towards Cobar,,,,,,,,-,Barrier Highway,,0,REG_WEST, ,Hermidale,,-1,None
150.83478,-34.63136,727279,,,,,,,2017-12-02 12:54:28,"HAZARD Debris, nails", ,None,,,None,True,"HAZARD Debris, nails - DUNMORE Prince Hwy near Swamp Rd",False,Unplanned,False,False,False,1512183685547,Hazard, ,,,,,,, ,,Swamp Road,,,,,,,,near,Prince Highway,,0,REG_SOUTH, ,Dunmore,,-1,None
147.96672,-34.67892,727281,,,,,,,2017-12-02 13:24:08,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - COOTAMUNDRA Olympic Hwy at 10kms North Of Cootamundra,False,Unplanned,False,False,False,1512183485167,Accident, ,,,,,,, ,,10kms North Of Cootamundra,,Southbound, , ,Affected, , ,at,Olympic Highway,,0,REG_SOUTH, ,Cootamundra,,-1,None
151.03599,-33.90638,727280,,,,,,,2017-12-02 13:17:10,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - BANKSTOWN Hume Hwy at Rookwood Rd,False,Unplanned,False,False,False,1512183698666,Breakdown, ,,,,,,, ,,Rookwood Road,,Westbound,1,Lane 3,Lanes closed,3, ,at,Hume Highway,,0,SYD_SOUTH, ,Bankstown,,-1,None
151.1237,-33.82374,727283,,,,,,,2017-12-02 13:49:26,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - GLADESVILLE Victoria Rd at Monash Rd,False,Unplanned,False,False,False,1512194970349,Accident, ,,,,,,, ,,Monash Road,,Eastbound, , ,Affected, , ,at,Victoria Road,,0,SYD_NORTH, ,Gladesville,,-1,None
142.33377,-34.30079,727282,,,,,SES,,2017-12-02 13:46:27,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - MONAK Sturt Hwy at 10kms south east of Mildura,False,Unplanned,False,False,False,1512188757822,Accident, ,,,,,,, ,,10kms south east of Mildura,,Southbound, , ,Affected, , ,at,Sturt Hwy,,0,REG_SOUTH, ,Monak,,-1,None
151.06628,-33.89538,727289,,,,,,,2017-12-02 14:23:14,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - GREENACRE Roberts Rd at Norfolk Rd,False,Unplanned,False,False,False,1512187253705,Breakdown, ,,,,,,, ,,Norfolk Road,,,,,,,,at,Roberts Road,,0,SYD_SOUTH, ,Greenacre,,-1,None
150.2837,-34.58585,727287,,,,,RMS,,2017-12-02 14:09:07,HAZARD Fallen tree, ,None,,,None,False,HAZARD Fallen tree - SUTTON FOREST Illawarra Hwy at Old Argyle Rd,False,Unplanned,False,False,True,1512184147535,Hazard, ,,,,,,, ,,Old Argyle Road,,Both directions, , ,Affected, , ,at,Illawarra Highway,,0,REG_SOUTH, ,Sutton Forest,,-1,None
150.66228,-34.56578,727294,,,,,,,2017-12-02 14:51:45,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - MACQUARIE PASS Illawarra Hwy at Clover Hill Rd,False,Unplanned,False,False,False,1512190099124,Accident,Traffic is being held on site for a short time while the vehicles are removed. <br/>,,,,,,, ,,Clover Hill Road,,Both directions, , ,Closed, ,Road,at,Illawarra Highway,,0,REG_SOUTH, ,Macquarie Pass,,-1,None
148.97581,-31.46671,727290,,,,,RMS,,2017-12-02 14:32:00,ACCIDENT B-Double overturned, ,None,,,None,True,ACCIDENT B-Double overturned - TOORAWEENAH Newell Hwy,False,Unplanned,False,False,False,1512211389349,Accident,Alternating traffic (stop/slow) in place so vehicles can pass one direction at a time. <br/>,,,,,,, ,, ,,Both directions, , ,Affected, , ,at,Newell Highway,,0,REG_WEST, ,Tooraweenah,,-1,None
151.19255,-33.94195,727293,,,,,,,2017-12-02 14:48:03,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - MASCOT General Holmes Dr at Southern Cross Dr,False,Unplanned,False,False,False,1512188854104,Accident, ,,,,,,, ,,Southern Cross Drive, ,Northbound, , ,Affected, , ,at,General Holmes Drive,,-1,SYD_MET, ,Mascot,Heavy,-1,None
149.03069,-34.96768,727292,,,,,,,2017-12-02 14:45:07,ACCIDENT, ,None,,,None,True,ACCIDENT - MURRUMBATEMAN Barton Hwy at East St,False,Unplanned,False,False,False,1512189431874,Accident, ,,,,,,, ,,East Street,,,,,,,,at,Barton Highway,,0,REG_SOUTH, ,Murrumbateman,,-1,None
151.21071,-33.83747,727302,,,,,,,2017-12-02 15:29:28,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - NORTH SYDNEY Warringah Fwy at Berry St,False,Unplanned,False,False,False,1512199615641,Breakdown, ,,,,,,, ,,Berry Street,,Northbound,1,Lane 1,Lanes closed,4, ,at,Warringah Freeway,,0,SYD_NORTH, ,North Sydney,,-1,None
151.10329,-34.00865,727298,,,,,,,2017-12-02 15:20:34,TRAFFIC LIGHTS BLACKED OUT Power failure, ,None,,,None,True,TRAFFIC LIGHTS BLACKED OUT Power failure - SYLVANIA Princes Hwy at Formosa St,False,Unplanned,False,False,False,1512193593791,Traffic lights blacked out,Other sets of signals are also blacked out including: <br/>- Princes Hwy &amp; Birdwood St<br/>,,,,,,, ,,Formosa Street,,,,,,,,at,Princes Highway,,0,SYD_SOUTH, ,Sylvania,,-1,None
151.08428,-33.8371,727300,,,,,,,2017-12-02 15:25:36,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - RHODES Homebush Bay Dr at Oulton Ave,False,Unplanned,False,False,False,1512191721394,Accident, <br/>,,,,,,, ,,Oulton Avenue, ,Northbound,2, ,Lanes closed,3, ,at,Homebush Bay Drive,,-1,SYD_MET, ,Rhodes,Heavy,-1,None
151.07137,-33.9437,727299,,,,,,,2017-12-02 15:22:58,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - NARWEE M5 Mwy approaching King Georges Rd,False,Unplanned,False,False,False,1512190730089,Hazard,The tree has fallen into the breakdown lane. <br/>,,,,,,, ,,King Georges Road,,Eastbound, , ,Affected, , ,approaching,M5 Motorway,,0,SYD_MET, ,Narwee,,-1,None
151.2111,-33.84347,727301,,,,,,,2017-12-02 15:28:17,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - NORTH SYDNEY Warringah Fwy at Mount St,False,Unplanned,False,False,False,1512189692733,Breakdown, ,,,,,,, ,,Mount Street,,Northbound,1,Lane 1,Lanes closed,4, ,at,Warringah Freeway,,0,SYD_NORTH, ,North Sydney,,-1,None
150.85495,-33.84291,727297,,,,,,,2017-12-02 15:17:18,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - HORSLEY PARK Westlink M7 approaching The Horsley Dr,False,Unplanned,False,False,False,1512194289854,Hazard, ,,,,,,, ,,The Horsley Drive,,Northbound,1,Lane 1,Lanes closed, , ,approaching,Westlink M7,,0,SYD_SOUTH, ,Horsley Park,,-1,None
150.9439,-33.74279,727296,,,,,RMS,,2017-12-02 15:05:23,"ACCIDENT Car, Pedestrian", ,None,,,None,True,"ACCIDENT Car, Pedestrian - GLENWOOD Norwest Boulevard at Greenhill Dr",False,Unplanned,False,False,False,1512189663827,Accident, ,,,,,,, ,,Greenhill Drive,,Eastbound, , ,Affected, , ,at,Norwest Boulevard,,0,SYD_WEST, ,Glenwood,,-1,None
150.85434,-33.79821,727295,,,,,,,2017-12-02 15:04:49,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - EASTERN CREEK M4 Mwy approaching M7 Mwy,False,Unplanned,False,False,False,1512201223404,Accident,There is tyre debris on the road from a previous incident. <br/>,,,,,,, ,,M7 Motorway,,Westbound, , ,Affected, , ,approaching,M4 Motorway,,0,SYD_WEST, ,Eastern Creek,,-1,None
151.2966,-33.43396,727303,,,,,,,2017-12-02 15:31:08,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - KARIONG Central Coast Hwy at The Avenue,False,Unplanned,False,False,False,1512190934353,Accident, ,,,,,,, ,,The Avenue,,Eastbound,1,Lane 1,Lanes closed,4, ,at,Central Coast Highway,,0,REG_NORTH, ,Kariong,,-1,None
150.8587,-33.64635,727304,,,,,,,2017-12-02 15:53:49,TRAFFIC LIGHTS FLASHING YELLOW, ,None,,,None,True,TRAFFIC LIGHTS FLASHING YELLOW - VINEYARD Windsor Rd at Chapman Rd,False,Unplanned,False,False,False,1512214576934,Traffic lights flashing yellow, ,,,,,,, ,,Chapman Road,,,,,,,,at,Windsor Road,,0,SYD_WEST, ,Vineyard,,-1,None
150.90314,-33.92692,727305,,,,,,,2017-12-02 15:56:14,TRAFFIC LIGHTS BLACKED OUT, ,None,,,None,True,TRAFFIC LIGHTS BLACKED OUT - LURNEA Hoxton Park Rd at Webster Rd,False,Unplanned,False,False,False,1512193542187,Traffic lights blacked out, ,,,,,,, ,,Webster Road,,,,,,,,at,Hoxton Park Road,,0,SYD_SOUTH, ,Lurnea,,-1,None
150.87895,-34.40148,727311,,,,,,,2017-12-02 16:23:15,HAZARD lifted drain grate, ,None,,,None,True,HAZARD lifted drain grate - MOUNT OUSLEY M1 Princes Mwy (Mount Ousley Rd) at Mount Ousley Rd,False,Unplanned,False,False,False,1512196148445,Hazard, ,,,,,,, ,,Mount Ousley Road,,Southbound,1,Lane 1,Lanes closed,3, ,at,M1 Princes Motorway (Mount Ousley Road),,0,REG_SOUTH, ,Mount Ousley,,-1,None
150.93042,-33.70431,727309,,,,,,,2017-12-02 16:01:30,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - KELLYVILLE Old Windsor Rd at Windsor Rd,False,Unplanned,False,False,False,1512191737259,Accident, ,,,,,,, ,,Windsor Road,,,,,,,,at,Old Windsor Road,,0,SYD_WEST, ,Kellyville,,-1,None
151.02754,-33.71528,727310,,,,,,,2017-12-02 16:14:11,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - DURAL New Line Rd at David Rd,False,Unplanned,False,False,False,1512194634079,Accident, ,,,,,,, ,,David Road,,,,,,,,at,New Line Road,,0,SYD_NORTH, ,Dural,,-1,None
151.06791,-33.85778,727308,,,,,,,2017-12-02 16:00:54,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - LIDCOMBE Parramatta Rd at Courallie Ave,False,Unplanned,False,False,False,1512193933929,Accident, ,,,,,,, ,,Courallie Avenue, ,Eastbound, , ,Affected, , ,at,Parramatta Road,,-1,SYD_MET, ,Lidcombe,Heavy,-1,None
151.07373,-33.94358,727316,,,,,,,2017-12-02 16:50:17,ACCIDENT 3 vehicles, ,None,,,None,True,ACCIDENT 3 vehicles - BEVERLY HILLS M5 Mwy at King Georges Rd,False,Unplanned,False,False,False,1512196163718,Accident, ,,,,,,, ,,King Georges Road, ,Eastbound,1,Breakdown lane,Lanes closed,3, ,at,M5 Motorway,,-1,SYD_MET, ,Beverly Hills,Heavy,-1,None
151.21848,-33.86844,727313,,,,,Motorway crew,,2017-12-02 16:40:36,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - WOOLLOOMOOLOO Cahill Exp at off ramp to Cowper Wharf Rd,False,Unplanned,False,False,False,1512194700363,Accident, ,,,,,,, ,,off ramp to Cowper Wharf Road,,Southbound,1,Lane 1,Lanes closed,2, ,at,Cahill Expressway,,0,SYD_MET, ,Woolloomooloo,,-1,None
150.89641,-33.80301,727312,,,,,,,2017-12-02 16:34:23,HAZARD Ladder, ,None,,,None,True,HAZARD Ladder - EASTERN CREEK M4 Mwy near Reservoir Rd,False,Unplanned,False,False,False,1512196285162,Hazard, ,,,,,,, ,,Reservoir Road,,Westbound, , ,Affected, , ,near,M4 Motorway,,0,SYD_WEST, ,Eastern Creek,,-1,None
151.33189,-33.64156,727315,,,,,,,2017-12-02 16:48:24,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - BILGOLA Barrenjoey Rd at The Serpentine,False,Unplanned,False,False,False,1512197623968,Accident, ,,,,,,, ,,The Serpentine,Significant,Both directions, , ,Affected, , ,at,Barrenjoey Road,,-1,SYD_NORTH, ,Bilgola,Heavy,-1,None
151.18373,-33.48199,727319,,,,,,,2017-12-02 17:14:01,ACCIDENT 3 vehicles, ,None,,,None,True,ACCIDENT 3 vehicles - BAR POINT M1 Pacific Mwy (F3) just past Jolls Bridge,False,Unplanned,False,False,False,1512196794184,Accident, ,,,,,,, ,,Jolls Bridge,,Northbound,1, ,Lanes closed,3, ,just past,M1 Pacific Motorway (F3),,0,REG_NORTH, ,Bar Point,,-1,None
151.32688,-33.61098,727322,,,,,,,2017-12-02 17:48:37,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - PALM BEACH Barrenjoey Rd at Surf Rd,False,Unplanned,False,False,False,1512199469034,Accident, ,,,,,,, ,,Surf Road,,Both directions, , ,Affected, , ,at,Barrenjoey Road,,0,SYD_NORTH, ,Palm Beach,,-1,None
150.94919,-33.89851,727326,,,,,,,2017-12-02 18:16:26,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - FAIRFIELD Cabramatta Rd at Hume Hwy,False,Unplanned,False,False,False,1512200114289,Breakdown, ,,,,,,, ,,Hume Highway,,Southbound,1,Lane 3,Lanes closed,3, ,at,Cabramatta Road,,0,SYD_SOUTH, ,Fairfield,,-1,None
151.08038,-34.13266,727323,,,,,,,2017-12-02 18:03:57,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - ROYAL NATIONAL PARK Sir Bertram Stevens Dr at Wattamolla Rd,False,Unplanned,False,False,False,1512205057047,Accident, ,,,,,,, ,,Wattamolla Road,,Both directions, , ,Affected, , ,at,Sir Bertram Stevens Drive,,0,SYD_SOUTH, ,Royal National Park,,-1,None
151.20349,-33.87582,727324,,,,,,,2017-12-02 18:11:57,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - SYDNEY Harbour St On-Ramp to Cross City Tunnel,False,Unplanned,False,False,False,1512198831034,Breakdown, ,,,,,,, ,,Cross City Tunnel,,Northbound, , ,Affected, , ,to,Harbour Street On-Ramp,,0,SYD_MET, ,Sydney,,-1,None
151.04165,-33.86498,727325,,,,,,,2017-12-02 18:13:03,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - LIDCOMBE Olympic Dr at Vaughan St,False,Unplanned,False,False,False,1512200580458,Breakdown, ,,,,,,, ,,Vaughan Street,,Northbound,1,Lane 1,Lanes closed,3, ,at,Olympic Drive,,0,SYD_MET, ,Lidcombe,,-1,None
151.20326,-33.8773,727328,,,,,Tow truck,,2017-12-02 18:38:21,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - SYDNEY Pier St at Harbour St,False,Unplanned,False,False,False,1512201275850,Breakdown, ,,,,,,, ,,Harbour Street,,Westbound,1,Lane 1,Lanes closed,2, ,at,Pier Street,,0,SYD_MET, ,Sydney,,-1,None
151.20852,-33.84065,727329,,,,,RMS,,2017-12-02 19:07:54,Damaged Signal Post, ,None,,,None,True,Damaged Signal Post - NORTH SYDNEY Pacific Hwy at Walker St,False,Unplanned,False,False,False,1512208715324,Traffic lights flashing yellow, ,,,,,,, ,,Walker Street,,Westbound, , ,Affected, , ,at,Pacific Highway,,0,SYD_NORTH, ,North Sydney,,-1,None
151.11092,-34.00848,727330,,,,,,,2017-12-02 19:19:47,ACCIDENT, ,None,,,None,True,ACCIDENT - SYLVANIA Princes Hwy opposite Ellis St,False,Unplanned,False,False,False,1512204119608,Accident, ,,,,,,, ,,Ellis Street,,Northbound,1,Lane 3,Lanes closed,3, ,opposite,Princes Highway,,0,SYD_SOUTH, ,Sylvania,,-1,None
151.21101,-33.84326,727331,,,,,,,2017-12-02 19:41:53,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - NORTH SYDNEY Warringah Fwy at Pacific Hwy,False,Unplanned,False,False,False,1512211544067,Breakdown, ,,,,,,, ,,Pacific Highway,,Northbound,1, ,Lanes closed, , ,at,Warringah Freeway,,0,SYD_NORTH, ,North Sydney,,-1,None
151.18622,-33.86924,727333,,,,,,,2017-12-02 19:47:03,HEAVY TRAFFIC, ,None,,,None,True,HEAVY TRAFFIC - PYRMONT Anzac Bridge,False,Unplanned,False,False,False,1512205868860,Heavy traffic, ,,,,,,, ,, ,,City bound, , ,Affected, , ,-,Anzac Bridge,,0,SYD_MET, ,Pyrmont,,-1,None
150.69348,-34.57809,727332,,,,,,,2017-12-02 19:46:47,HAZARD Diesel spill, ,None,,,None,True,HAZARD Diesel spill - TONGARRA Illawarra Hwy on Macquarie Pass,False,Unplanned,False,False,False,1512206510106,Hazard, ,,,,,,, ,,Macquarie Pass,,Southbound, , ,Affected, , ,on,Illawarra Highway,,0,REG_SOUTH, ,Tongarra,,-1,None
151.21448,-33.82757,727334,,,,,,,2017-12-02 20:01:38,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - CAMMERAY Warringah Fwy approaching Ernest St,False,Unplanned,False,False,False,1512207331731,Breakdown, ,,,,,,, ,,Ernest Street,,City bound,1,Lane 4,Lanes closed,4, ,approaching,Warringah Freeway,,0,SYD_NORTH, ,Cammeray,,-1,None
151.26566,-33.67917,727335,,,,,,,2017-12-02 20:37:19,TRAFFIC LIGHTS BLACKED OUT Power failure, ,None,,,None,True,TRAFFIC LIGHTS BLACKED OUT Power failure - INGLESIDE Mona Vale Rd at Manor Rd,False,Unplanned,False,False,False,1512214563065,Traffic lights blacked out, ,,,,,,, ,,Manor Road,,All directions, , ,Affected, , ,at,Mona Vale Road,,0,SYD_NORTH, ,Ingleside,,-1,None
151.6534,-32.93244,727336,,,,,,,2017-12-02 20:44:34,TRAFFIC LIGHTS FLASHING YELLOW, ,None,,,None,True,TRAFFIC LIGHTS FLASHING YELLOW - GLENDALE Main Rd at Glendale Dr,False,Unplanned,False,False,False,1512214587308,Traffic lights flashing yellow, ,,,,,,, ,,Glendale Drive,,All directions, , ,Affected, , ,at,Main Road,,0,REG_NORTH, ,Glendale,,-1,None
151.09139,-33.8556,727337,,,,,,,2017-12-02 21:13:05,ACCIDENT Multiple vehicles, ,None,,,None,True,ACCIDENT Multiple vehicles - STRATHFIELD Concord Rd at Correys Ave,False,Unplanned,False,False,False,1512211627339,Accident, ,,,,,,, ,,Correys Avenue,,,,,,,,at,Concord Road,,0,SYD_MET, ,Strathfield,,-1,None
150.67574,-33.67701,727338,,,,,,,2017-12-02 21:34:26,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - CASTLEREAGH Castlereagh Rd at Old Castlereagh Rd,False,Unplanned,False,False,False,1512215751957,Accident, ,,,,,,, ,,Old Castlereagh Road,,Northbound,1,Lane 2,Lanes closed,2, ,at,Castlereagh Road,,0,SYD_WEST, ,Castlereagh,,-1,None
151.19467,-33.93788,727339,,,,,RMS,,2017-12-02 21:38:02,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - MASCOT Botany Rd at Mill Pond Dr,False,Unplanned,False,False,False,1512213749473,Hazard, ,,,,,,, ,,Mill Pond Drive,,Southbound, , ,Closed, ,Road,at,Botany Road,,0,SYD_MET, ,Mascot,,-1,None
150.91252,-34.32499,727340,,,,,,,2017-12-02 21:44:25,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - BULLI Princes Hwy at George Ave,False,Unplanned,False,False,False,1512213299060,Breakdown, ,,,,,,, ,,George Avenue,,,,,,,,at,Princes Highway,,0,REG_SOUTH, ,Bulli,,-1,None
150.81599,-33.77205,727341,,,,,,,2017-12-02 21:49:48,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - MOUNT DRUITT Carlisle Ave at Durham St,False,Unplanned,False,False,False,1512217547650,Accident, ,,,,,,, ,,Durham Street,,,,,,,,at,Carlisle Avenue,,0,SYD_WEST, ,Mount Druitt,,-1,None
150.81689,-34.06784,727342,,,,,,,2017-12-02 22:18:27,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - CAMPBELLTOWN Oxley St at Cordeaux St,False,Unplanned,False,False,False,1512215771769,Breakdown, ,,,,,,, ,,Cordeaux Street,,,,,,,,at,Oxley Street,,0,SYD_SOUTH, ,Campbelltown,,-1,None
151.03757,-33.96552,727343,,,,,,,2017-12-02 22:35:29,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - PADSTOW HEIGHTS Henry Lawson Dr at Hall Crescent,False,Unplanned,False,False,False,1512217320346,Accident, ,,,,,,, ,,Hall Crescent,,,,,,,,at,Henry Lawson Drive,,0,SYD_MET, ,Padstow Heights,,-1,None
151.15161,-33.9385,727345,,,,,,,2017-12-02 22:55:43,TRAFFIC LIGHTS FLASHING YELLOW, ,None,,,None,True,TRAFFIC LIGHTS FLASHING YELLOW - ARNCLIFFE West Botany St at Marsh St,False,Unplanned,False,False,False,1512222438968,Traffic lights flashing yellow, ,,,,,,, ,,Marsh Street,,Both directions, , ,Affected, , ,at,West Botany Street,,0,SYD_MET, ,Arncliffe,,-1,None
151.20695,-33.86874,727348,,,,,,,2017-12-02 23:28:45,TRAFFIC LIGHTS FLASHING YELLOW, ,None,,,None,True,TRAFFIC LIGHTS FLASHING YELLOW - SYDNEY King St at George St,False,Unplanned,False,False,False,1512231108713,Traffic lights flashing yellow, ,,,,,,, ,,George Street,,All directions, , ,Affected, , ,at,King Street,,0,SYD_MET, ,Sydney,,-1,None
